user_id,learning_path_id_1,learning_path_id_2,learning_path_id_3,learning_path_id_4,learning_path_id_5,learning_path_id_6,learning_path_id_7,learning_path_id_8,learning_path_id_9,learning_path_id_10,learning_path_id_11,learning_path_id_12,learning_path_id_13,learning_path_id_14,learning_path_id_15,learning_path_id_16,learning_path_id_17,learning_path_id_18,learning_path_id_19,learning_path_id_20
167,0.0,81.75,84.0,0.0,0.0,0.0,0.0,0.0,89.5,0.0,72.0,93.0,0.0,90.0,0.0,81.0,79.0,0.0,78.0,0.0
168,84.0,75.5,0.0,76.0,0.0,0.0,0.0,84.0,0.0,0.0,93.0,0.0,0.0,80.5,81.0,0.0,77.5,0.0,0.0,0.0
169,0.0,82.25,73.0,0.0,87.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,83.5,0.0,70.0,0.0
170,0.0,79.33,0.0,0.0,83.0,86.0,0.0,0.0,0.0,75.0,0.0,83.0,76.0,0.0,0.0,0.0,86.0,76.0,0.0,0.0
171,84.0,71.0,0.0,0.0,74.0,86.0,88.0,0.0,0.0,0.0,0.0,78.5,0.0,80.0,0.0,0.0,83.0,0.0,0.0,78.0
172,99.0,76.5,82.0,0.0,0.0,78.0,0.0,76.0,0.0,90.0,90.0,0.0,66.0,0.0,83.0,0.0,74.0,0.0,83.0,74.0
173,77.5,85.25,0.0,81.0,84.0,0.0,73.0,0.0,0.0,0.0,81.0,0.0,0.0,81.0,0.0,87.0,70.0,88.0,0.0,0.0
174,0.0,75.75,87.0,0.0,0.0,0.0,0.0,92.0,79.0,93.0,0.0,79.0,0.0,0.0,0.0,78.0,76.0,81.0,0.0,0.0
175,0.0,74.25,0.0,0.0,0.0,82.0,82.0,0.0,81.5,0.0,0.0,83.0,0.0,0.0,85.0,77.0,76.0,0.0,88.0,0.0
176,77.0,80.25,0.0,0.0,0.0,0.0,87.0,90.0,0.0,85.0,0.0,0.0,0.0,66.0,87.0,0.0,89.0,0.0,0.0,0.0
177,0.0,82.75,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,80.0,82.0,81.0,0.0,87.0,0.0
178,0.0,80.25,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,70.0,86.0,68.0,0.0,78.0,77.0,79.0,79.0,85.5
179,0.0,80.75,0.0,0.0,0.0,85.0,0.0,0.0,0.0,83.0,0.0,0.0,82.0,0.0,85.0,0.0,83.0,0.0,89.0,0.0
180,0.0,73.75,0.0,0.0,77.0,0.0,0.0,0.0,0.0,86.0,77.0,78.0,0.0,81.0,0.0,80.0,90.0,0.0,0.0,0.0
181,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,84.0,0.0,0.0,0.0,0.0,76.0,87.0,0.0,0.0,74.5
182,0.0,80.0,0.0,0.0,71.0,0.0,71.0,0.0,0.0,98.0,84.0,82.0,80.0,0.0,0.0,0.0,77.5,0.0,75.0,0.0
183,0.0,79.67,83.0,0.0,90.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,81.0,94.0,73.0,0.0,75.0,73.0,0.0,0.0
184,78.0,80.0,73.0,0.0,0.0,0.0,76.5,0.0,0.0,0.0,71.0,0.0,92.0,73.0,0.0,0.0,73.0,0.0,72.0,0.0
185,0.0,79.5,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,89.0,77.0,80.0,0.0,82.0
186,0.0,80.4,0.0,0.0,0.0,69.0,0.0,75.5,82.0,0.0,72.0,0.0,0.0,87.0,74.0,76.0,87.0,0.0,0.0,87.0
187,83.0,73.5,0.0,0.0,96.0,0.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,80.0
188,0.0,86.25,0.0,87.0,87.0,0.0,68.0,79.0,93.0,83.0,83.0,91.0,0.0,0.0,0.0,84.0,80.0,0.0,0.0,0.0
189,0.0,81.6,0.0,0.0,80.0,0.0,0.0,78.0,86.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5,0.0
190,79.0,84.2,0.0,75.5,0.0,77.0,92.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,81.0,76.0,0.0,0.0
191,0.0,83.2,0.0,0.0,67.0,84.0,87.0,0.0,0.0,88.0,0.0,0.0,0.0,80.0,0.0,0.0,87.0,0.0,0.0,82.0
192,74.0,78.5,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,81.0,96.0,0.0,0.0,0.0,0.0,83.0,84.0
193,77.0,73.25,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,70.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,73.0
194,0.0,80.0,82.0,81.0,0.0,83.0,75.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,75.0,0.0,89.0
195,0.0,77.0,0.0,0.0,70.0,90.0,0.0,73.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,79.33,0.0,0.0,0.0
196,0.0,84.25,0.0,0.0,76.0,78.0,0.0,84.0,0.0,0.0,72.67,0.0,0.0,0.0,87.0,0.0,79.0,0.0,0.0,0.0
197,0.0,83.0,92.0,0.0,0.0,89.0,0.0,0.0,0.0,88.0,74.0,89.0,0.0,0.0,79.0,86.0,78.0,0.0,0.0,86.0
198,0.0,84.75,72.0,0.0,81.5,0.0,0.0,0.0,88.0,0.0,86.0,0.0,0.0,73.5,78.0,0.0,84.0,0.0,0.0,93.0
199,0.0,75.8,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,77.0,0.0,74.0
200,84.0,80.0,0.0,85.0,0.0,72.0,0.0,75.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,80.5,0.0,67.0,88.0
201,0.0,80.0,0.0,0.0,0.0,85.0,0.0,79.0,85.5,66.0,0.0,90.0,94.0,0.0,0.0,0.0,73.0,0.0,78.0,0.0
202,71.0,78.5,0.0,0.0,0.0,0.0,0.0,0.0,84.5,0.0,0.0,0.0,0.0,83.0,0.0,71.0,75.0,0.0,0.0,0.0
203,0.0,80.8,90.0,0.0,0.0,0.0,81.0,84.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,88.5,69.0,77.0,0.0
204,0.0,80.5,75.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,71.0,0.0,82.5,0.0,0.0,84.0,0.0,0.0,0.0
205,0.0,80.0,0.0,0.0,82.0,0.0,0.0,0.0,86.0,70.0,0.0,0.0,0.0,80.0,87.0,0.0,89.0,0.0,0.0,80.0
206,0.0,75.0,0.0,79.0,0.0,82.0,0.0,0.0,0.0,0.0,66.0,66.0,75.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0
207,0.0,87.0,77.0,0.0,77.0,80.0,88.0,72.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,82.0,0.0,75.0,0.0
208,0.0,81.25,0.0,72.0,68.0,83.0,0.0,0.0,0.0,0.0,78.0,0.0,83.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0
209,0.0,83.6,0.0,0.0,0.0,91.0,0.0,0.0,0.0,78.5,0.0,0.0,0.0,80.0,0.0,0.0,79.33,0.0,88.0,0.0
210,0.0,82.6,67.0,0.0,77.5,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,0.0,86.0,76.0,0.0,0.0
211,0.0,79.67,0.0,0.0,63.0,0.0,0.0,0.0,0.0,83.5,0.0,0.0,76.0,0.0,0.0,66.0,80.0,78.0,0.0,0.0
212,70.0,78.25,84.0,0.0,0.0,0.0,0.0,87.0,0.0,76.0,0.0,70.0,0.0,0.0,0.0,0.0,78.0,0.0,87.0,0.0
213,73.0,85.0,85.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,81.5,0.0,0.0,86.0
214,0.0,78.0,0.0,0.0,0.0,0.0,85.0,82.0,80.5,0.0,90.0,0.0,0.0,0.0,77.0,0.0,83.5,76.0,0.0,0.0
215,0.0,82.5,0.0,83.0,0.0,80.0,0.0,77.5,0.0,0.0,97.0,0.0,84.0,0.0,86.0,0.0,89.0,0.0,0.0,0.0
216,0.0,81.33,73.0,0.0,79.0,0.0,73.0,80.0,73.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,82.0,0.0,88.0,88.0
217,81.0,78.25,97.0,87.0,0.0,89.0,0.0,84.0,96.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,70.0,82.0,88.0,0.0
218,0.0,75.33,0.0,69.0,90.0,91.0,0.0,77.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,90.5,76.0,0.0,0.0,0.0
219,0.0,82.8,0.0,0.0,0.0,0.0,0.0,89.0,71.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,83.0,0.0
220,81.0,78.5,77.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,84.0,0.0,0.0,0.0,93.0,80.0,0.0,0.0,0.0
221,0.0,77.8,0.0,86.0,0.0,0.0,0.0,80.0,76.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,77.0,0.0,0.0,0.0
222,74.0,82.75,0.0,0.0,0.0,0.0,0.0,79.0,82.0,74.0,73.0,0.0,0.0,0.0,0.0,0.0,80.0,90.0,0.0,81.0
223,0.0,83.4,0.0,0.0,0.0,0.0,71.5,88.0,77.0,95.0,85.0,85.0,0.0,83.0,0.0,86.0,66.0,0.0,0.0,0.0
224,0.0,79.75,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,82.0,68.0,0.0,0.0,72.0
225,0.0,73.75,0.0,0.0,0.0,0.0,96.0,0.0,0.0,83.0,0.0,0.0,84.0,74.0,0.0,0.0,91.0,0.0,0.0,87.0
226,0.0,79.75,0.0,0.0,0.0,72.0,0.0,77.0,72.0,90.0,74.0,0.0,0.0,76.0,0.0,85.0,86.0,0.0,86.0,0.0
227,0.0,81.25,0.0,92.0,73.0,80.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,84.0,78.0,91.0,0.0
228,0.0,77.67,0.0,78.5,80.0,73.0,0.0,0.0,87.0,88.0,0.0,0.0,93.0,87.0,0.0,0.0,67.0,71.67,0.0,0.0
229,0.0,79.0,84.0,82.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,79.33,0.0,0.0,0.0
230,78.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,80.5,84.5,81.0,0.0,0.0,0.0,82.0,67.0,0.0,0.0
231,0.0,81.0,76.0,0.0,68.0,0.0,77.5,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0
232,74.0,82.83,0.0,92.0,0.0,0.0,0.0,89.0,0.0,0.0,68.0,0.0,0.0,89.0,0.0,78.0,67.0,82.0,0.0,0.0
233,0.0,83.6,79.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,82.0,0.0,72.0,0.0,0.0,0.0,94.0,86.0,80.0,0.0
234,78.0,78.0,0.0,0.0,0.0,0.0,73.0,0.0,81.0,0.0,0.0,90.0,0.0,0.0,0.0,77.0,79.0,83.0,0.0,0.0
235,79.5,75.0,81.5,0.0,79.5,0.0,73.0,0.0,0.0,0.0,0.0,77.0,0.0,74.0,0.0,0.0,96.0,69.0,0.0,0.0
236,0.0,83.25,92.0,0.0,84.0,0.0,0.0,0.0,80.0,93.0,96.0,0.0,0.0,0.0,81.0,82.0,86.0,94.0,0.0,0.0
237,78.0,74.5,76.0,0.0,81.0,0.0,83.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,72.0,73.0,84.0,74.0,91.0,0.0
238,83.0,75.25,80.5,0.0,0.0,85.0,92.0,76.0,0.0,0.0,68.0,0.0,78.0,88.0,0.0,0.0,76.0,0.0,0.0,0.0
239,0.0,80.67,0.0,0.0,0.0,0.0,81.5,0.0,85.0,76.0,0.0,0.0,79.0,88.0,76.67,96.0,66.0,0.0,0.0,0.0
240,0.0,80.4,0.0,84.0,0.0,0.0,0.0,81.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
241,88.0,83.0,77.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0,71.5,76.0,86.0,0.0
242,88.0,78.75,87.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,75.5,0.0,0.0,79.5,0.0,0.0,90.67,0.0,0.0,62.0
243,0.0,83.0,0.0,0.0,91.0,0.0,0.0,0.0,77.0,91.0,81.33,0.0,0.0,84.0,91.0,0.0,87.0,88.0,0.0,0.0
244,0.0,74.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,84.0,0.0,82.0,0.0,76.5,78.0,0.0,0.0
245,0.0,79.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,77.0,0.0,84.0,0.0,0.0,74.0,78.0,0.0,0.0
246,0.0,83.0,0.0,90.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,74.0,0.0,0.0,84.0,0.0,81.0,0.0,0.0,0.0
247,0.0,80.5,0.0,86.5,0.0,67.0,0.0,75.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,94.0,0.0
248,0.0,74.0,0.0,69.0,90.0,0.0,0.0,0.0,0.0,66.0,84.0,0.0,0.0,0.0,87.0,73.0,84.0,0.0,0.0,80.0
249,0.0,74.25,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,82.0,88.0,77.0,86.0,0.0
250,75.0,79.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,72.0,0.0,83.0,0.0,66.0,0.0,0.0,0.0
251,82.0,83.0,0.0,66.0,0.0,0.0,68.0,77.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,78.0,0.0,83.0,0.0
252,0.0,75.5,75.5,64.0,0.0,0.0,91.0,81.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,70.0,88.0,0.0
253,87.0,83.0,82.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,94.0,0.0,0.0,87.0,86.0,86.0,90.0,0.0,70.0
254,0.0,81.5,0.0,80.0,0.0,68.0,77.0,0.0,0.0,0.0,82.0,0.0,85.0,0.0,0.0,0.0,81.0,0.0,0.0,78.0
255,0.0,79.75,82.0,0.0,78.0,76.0,0.0,74.5,0.0,0.0,0.0,0.0,88.0,0.0,0.0,79.0,71.5,0.0,70.0,78.0
256,0.0,83.2,0.0,74.0,0.0,0.0,0.0,69.0,0.0,0.0,67.0,0.0,0.0,85.0,0.0,0.0,75.0,80.0,85.0,0.0
257,88.0,81.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,78.0,79.0,0.0,75.0,77.5,73.0,0.0,0.0,0.0
258,80.0,81.0,0.0,81.0,0.0,0.0,71.0,0.0,0.0,0.0,85.0,0.0,89.0,86.0,81.0,0.0,77.0,73.0,0.0,0.0
259,92.0,80.5,83.5,80.0,0.0,0.0,76.0,0.0,82.0,0.0,88.0,0.0,0.0,65.0,80.0,79.0,93.0,0.0,0.0,0.0
260,0.0,77.5,69.0,0.0,0.0,0.0,78.5,72.0,0.0,0.0,68.0,0.0,75.5,73.0,0.0,0.0,78.0,85.0,0.0,0.0
261,0.0,78.0,0.0,0.0,0.0,0.0,0.0,71.0,83.0,0.0,81.0,92.0,86.0,82.0,85.0,78.0,86.0,0.0,0.0,0.0
262,0.0,82.0,0.0,0.0,81.0,88.5,88.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,83.0,80.0,0.0,0.0,70.0
263,0.0,82.25,0.0,95.0,0.0,0.0,0.0,83.0,0.0,0.0,86.0,0.0,0.0,66.0,0.0,0.0,77.5,0.0,0.0,0.0
264,0.0,80.5,73.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,80.0,0.0,0.0,0.0,81.5,0.0,75.0,0.0,0.0,0.0
265,0.0,74.17,83.0,0.0,74.0,0.0,76.0,74.0,92.0,76.5,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0
266,0.0,75.25,84.0,84.0,0.0,74.0,0.0,71.0,0.0,79.0,0.0,68.0,0.0,0.0,0.0,0.0,79.0,0.0,83.0,92.0
267,89.0,79.25,0.0,0.0,0.0,0.0,0.0,70.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,84.0,83.0
268,89.0,80.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,90.0,0.0,0.0,0.0,86.5,84.0,89.0,0.0
269,80.0,80.0,86.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,75.0,0.0,0.0,82.0,0.0,0.0,85.0,0.0,72.0,87.0
270,0.0,77.0,74.5,0.0,0.0,0.0,77.0,87.0,75.5,0.0,0.0,0.0,0.0,0.0,85.0,0.0,85.0,0.0,0.0,80.5
271,0.0,76.75,89.0,0.0,0.0,81.0,68.0,0.0,85.0,0.0,0.0,78.0,0.0,0.0,0.0,82.0,80.0,0.0,0.0,93.0
272,95.0,79.67,0.0,0.0,81.0,0.0,0.0,86.0,92.0,0.0,0.0,89.0,96.0,0.0,0.0,79.0,94.0,0.0,0.0,0.0
273,0.0,80.0,83.0,0.0,87.0,0.0,75.0,84.0,96.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,77.0,0.0,0.0,79.0
274,91.0,78.5,0.0,0.0,91.0,78.0,0.0,84.5,0.0,72.0,69.0,0.0,69.0,0.0,0.0,0.0,81.0,0.0,73.0,0.0
275,0.0,84.0,87.0,79.5,77.0,0.0,0.0,82.0,73.0,0.0,68.0,0.0,0.0,80.0,0.0,87.0,73.0,0.0,0.0,0.0
276,75.0,84.25,0.0,87.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,79.0,0.0,75.0,0.0,74.0,0.0
277,0.0,85.5,0.0,0.0,0.0,75.0,0.0,71.0,70.0,80.0,0.0,84.0,0.0,84.0,0.0,0.0,67.0,77.0,0.0,0.0
278,90.0,78.5,0.0,0.0,95.0,0.0,0.0,0.0,82.5,84.0,0.0,0.0,82.0,0.0,0.0,0.0,87.0,0.0,0.0,85.33
279,74.0,81.75,0.0,0.0,0.0,67.0,92.0,90.0,69.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,85.5,0.0,0.0
280,84.0,78.75,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,96.0,0.0,0.0,74.0,0.0,85.0,93.0,0.0,88.0
281,0.0,83.75,0.0,85.0,0.0,0.0,0.0,0.0,88.0,91.0,69.0,0.0,0.0,0.0,73.0,0.0,72.33,0.0,77.0,0.0
282,0.0,85.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,74.5,76.0,0.0,90.5,78.0,0.0,0.0
283,0.0,83.2,0.0,0.0,0.0,71.0,0.0,0.0,77.0,77.5,0.0,0.0,81.0,0.0,91.0,0.0,72.0,90.0,0.0,0.0
284,81.0,86.25,0.0,0.0,79.5,0.0,86.0,0.0,84.0,0.0,0.0,70.5,69.0,93.0,87.0,0.0,88.0,0.0,0.0,0.0
285,78.0,79.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,89.0,80.0,0.0,69.0
286,0.0,80.8,0.0,76.0,0.0,80.0,72.0,0.0,0.0,0.0,78.0,81.0,83.0,0.0,0.0,0.0,84.0,0.0,80.33,0.0
287,0.0,74.0,78.0,0.0,0.0,0.0,78.0,74.0,0.0,0.0,0.0,0.0,64.0,0.0,80.0,0.0,78.0,82.0,0.0,86.0
288,72.0,75.0,71.0,72.0,80.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,75.0,77.0,81.0,0.0
289,0.0,85.0,76.0,0.0,0.0,76.67,0.0,0.0,76.0,0.0,0.0,82.0,80.0,0.0,0.0,0.0,80.5,0.0,82.0,0.0
290,0.0,75.25,0.0,0.0,85.0,0.0,0.0,76.0,76.0,74.0,77.0,84.0,0.0,0.0,0.0,0.0,81.0,82.5,0.0,0.0
291,0.0,82.75,96.0,78.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,64.0,0.0,0.0,73.0,84.0,0.0,0.0
292,80.5,82.25,0.0,77.0,83.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,76.0,0.0,85.0,0.0
293,92.0,80.6,0.0,0.0,81.0,87.0,79.5,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,81.0
294,0.0,78.25,0.0,0.0,74.0,0.0,86.0,85.0,0.0,0.0,78.0,91.0,89.0,89.0,94.0,87.0,72.0,0.0,0.0,0.0
295,0.0,84.75,0.0,0.0,84.5,81.0,0.0,0.0,93.0,0.0,0.0,85.0,0.0,79.0,0.0,0.0,89.0,78.0,0.0,69.0
296,0.0,80.25,75.5,0.0,0.0,80.5,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,87.0,79.0,0.0,0.0
297,0.0,87.75,0.0,91.0,81.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,76.0,81.0,88.0,78.0,76.0,80.0,75.0,0.0
298,67.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,71.0,86.0,76.5,0.0,0.0
299,85.0,77.25,81.0,85.0,0.0,68.0,70.0,0.0,82.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0
300,0.0,77.8,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,78.0,82.0,79.5,0.0,0.0,0.0
301,0.0,80.8,0.0,68.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,83.0,85.0,0.0
302,0.0,80.5,0.0,0.0,78.0,0.0,70.0,0.0,0.0,0.0,0.0,77.5,88.0,0.0,89.5,0.0,79.0,0.0,0.0,0.0
303,0.0,80.5,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,86.0,94.0,95.0,78.0,0.0
304,0.0,78.0,86.0,77.0,77.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,79.5,0.0,0.0,75.0,91.5,0.0,0.0
305,0.0,83.2,0.0,0.0,79.0,83.0,86.0,94.0,0.0,83.0,0.0,0.0,70.0,0.0,70.0,0.0,79.0,0.0,0.0,0.0
306,0.0,83.0,0.0,0.0,89.0,0.0,0.0,69.0,0.0,76.0,86.0,75.0,0.0,0.0,0.0,0.0,92.0,0.0,71.5,0.0
307,0.0,75.8,74.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,83.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0
308,0.0,84.2,86.0,0.0,0.0,0.0,0.0,71.33,0.0,0.0,74.0,0.0,0.0,77.0,0.0,0.0,92.0,0.0,76.0,85.0
309,85.0,89.6,0.0,0.0,0.0,74.33,83.0,0.0,83.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,75.0,0.0,0.0,78.0
310,84.0,75.4,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,89.0,84.0,0.0,0.0,0.0
311,76.0,80.75,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,82.0,0.0,0.0,0.0,92.0,0.0,0.0,89.0
312,0.0,81.5,0.0,0.0,74.0,80.5,0.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0,0.0,77.0,85.0,0.0,95.0,82.0
313,0.0,79.75,81.0,70.0,0.0,68.0,0.0,0.0,87.0,78.0,0.0,0.0,0.0,79.0,0.0,0.0,67.0,83.0,0.0,0.0
314,0.0,85.6,0.0,93.0,0.0,0.0,0.0,65.0,0.0,71.0,90.0,0.0,0.0,0.0,0.0,0.0,77.5,0.0,0.0,0.0
315,82.0,79.6,0.0,0.0,0.0,77.0,0.0,0.0,0.0,66.0,93.0,0.0,0.0,0.0,0.0,0.0,73.5,87.0,93.0,91.0
316,0.0,77.25,0.0,0.0,0.0,81.0,0.0,71.0,0.0,0.0,0.0,76.5,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0
317,0.0,81.0,82.0,0.0,0.0,82.0,80.0,0.0,0.0,0.0,66.0,0.0,77.0,0.0,86.0,0.0,86.0,92.0,0.0,81.0
318,65.0,83.33,0.0,80.5,74.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,89.5,0.0,72.0,0.0
319,0.0,74.33,0.0,84.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,86.5,88.0,87.0,77.0,82.0,0.0,0.0
320,88.0,78.5,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,80.0,0.0,0.0,71.0,0.0,0.0,0.0
321,0.0,76.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,73.0,0.0,0.0,0.0,77.0,0.0,72.0,85.5
322,0.0,74.67,0.0,84.5,0.0,0.0,80.0,0.0,83.0,0.0,83.0,78.0,0.0,80.0,0.0,0.0,79.0,78.0,0.0,0.0
323,0.0,80.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,77.0,0.0,0.0,0.0,92.0,81.0,89.0,0.0
324,0.0,81.25,0.0,78.0,0.0,87.0,0.0,76.5,80.0,0.0,0.0,84.0,82.0,0.0,0.0,70.0,76.0,0.0,91.0,0.0
325,75.0,80.5,0.0,0.0,0.0,84.5,0.0,0.0,80.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,76.0,0.0,75.0,81.0
326,0.0,79.0,71.0,0.0,0.0,0.0,0.0,88.5,83.0,0.0,0.0,78.0,0.0,0.0,85.0,78.0,87.0,0.0,0.0,0.0
327,80.33,84.6,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,88.5,0.0,82.0,86.0,0.0,83.0,0.0
328,80.0,86.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5,0.0,0.0,0.0,0.0,86.0,0.0,80.0,83.0,0.0,84.0
329,74.0,80.0,71.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,88.0,0.0,0.0,83.0,79.0,0.0,85.0,76.0,72.0,0.0
330,0.0,80.75,90.0,0.0,0.0,81.0,0.0,0.0,94.5,0.0,0.0,0.0,0.0,69.0,72.0,0.0,81.0,0.0,66.0,0.0
331,0.0,80.0,78.0,0.0,0.0,80.0,0.0,75.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,80.0,0.0,79.0
332,0.0,74.75,0.0,69.0,0.0,86.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,0.0,70.0,0.0,0.0,0.0
333,99.0,80.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0,0.0,0.0,93.0,81.0,77.0,0.0,83.0,0.0
334,91.0,77.8,0.0,75.0,0.0,0.0,0.0,81.5,0.0,0.0,0.0,0.0,0.0,90.0,70.0,83.0,79.0,82.0,0.0,0.0
